file,size_bytes,width,height,layer_count,scan_flagged,editor,editor_version,state,opened,resave_rejected,issue,render_byte_match_pct,render_perceptual_match_pct,pixels_off_pct,perceptually_off_pct,rmse,ssim_mean,delta_e_mean,objects_rendered_ok,objects_scored,roundtrip_match_pct,native_kept,native_total,native_score_pct,text_kept,text_total,adjustments_kept,adjustments_total,smart_objects_kept,smart_objects_total,groups_kept,groups_total,fills_kept,fills_total,rasters_kept,rasters_total,user_masks_kept,user_masks_total,vector_masks_kept,vector_masks_total,live_effects_kept,live_effects_total,clipped_layers_kept,clipped_layers_total,blend_settings_kept,blend_settings_total
ps2026_plastic_wrap_small.psd,42012,96,96,2,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,2,2,100.0000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2
ps2026_plastic_wrap_small.psd,42012,96,96,2,true,patchy,879a3a8,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,2,2,100.0000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2
ps2026_plastic_wrap_small.psd,42012,96,96,2,true,krita,5.3.2.1 (git 0619060),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,1,2,50.0000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2
ps2026_plastic_wrap_small.psd,42012,96,96,2,true,gimp,3.2.4,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,1,2,50.0000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2
ps2026_plastic_wrap_small.psd,42012,96,96,2,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,1,2,50.0000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2
ps2026_plastic_wrap_small.psd,42012,96,96,2,true,photopea,web (Chrome host),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,2,2,100.0000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2
ps2026_plastic_wrap_small.psd,42012,96,96,2,true,affinity,3.2.3.4646,done,true,false,,91.6700,84.9400,8.3330,15.0610,32.974,0.9151,1.89,1,2,84.9400,1,2,50.0000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2
ps2026_smart_filter.psd,2136932,96,96,3,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,3,3,100.0000,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_smart_filter.psd,2136932,96,96,3,true,patchy,879a3a8,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,3,3,100.0000,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_smart_filter.psd,2136932,96,96,3,true,krita,5.3.2.1 (git 0619060),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,1,3,33.3300,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_smart_filter.psd,2136932,96,96,3,true,gimp,3.2.4,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,1,3,33.3300,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_smart_filter.psd,2136932,96,96,3,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.11,1.0,0.01,3,3,100.0000,1,3,33.3300,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_smart_filter.psd,2136932,96,96,3,true,photopea,web (Chrome host),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,3,3,100.0000,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_smart_filter.psd,2136932,96,96,3,true,affinity,3.2.3.4646,done,true,false,,92.1000,88.4100,7.8990,11.5890,11.392,0.9689,0.99,3,3,88.4100,1,3,33.3300,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_via_copy.psd,2128944,96,96,3,false,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,3,3,100.0000,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_via_copy.psd,2128944,96,96,3,false,patchy,879a3a8,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,3,3,100.0000,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_via_copy.psd,2128944,96,96,3,false,krita,5.3.2.1 (git 0619060),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,1,3,33.3300,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_via_copy.psd,2128944,96,96,3,false,gimp,3.2.4,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,1,3,33.3300,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_via_copy.psd,2128944,96,96,3,false,photodemon,2026.01.0251 (testy CLI build),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,1,3,33.3300,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_via_copy.psd,2128944,96,96,3,false,photopea,web (Chrome host),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,3,3,100.0000,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026_via_copy.psd,2128944,96,96,3,false,affinity,3.2.3.4646,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,1,3,33.3300,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3
ps2026-16bit-flat.psd,22816,64,64,1,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,1,1,100.0000,1,1,100.0000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
ps2026-16bit-flat.psd,22816,64,64,1,true,patchy,879a3a8,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,1,1,100.0000,1,1,100.0000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
ps2026-16bit-flat.psd,22816,64,64,1,true,krita,5.3.2.1 (git 0619060),done,true,false,,37.5000,33.8400,62.5000,66.1620,31.158,0.9567,8.7,0,1,100.0000,1,1,100.0000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
ps2026-16bit-flat.psd,22816,64,64,1,true,gimp,3.2.4,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,1,1,100.0000,1,1,100.0000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
ps2026-16bit-flat.psd,22816,64,64,1,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,1,1,100.0000,0,1,0.0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ps2026-16bit-flat.psd,22816,64,64,1,true,photopea,web (Chrome host),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,1,1,100.0000,1,1,100.0000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
ps2026-16bit-flat.psd,22816,64,64,1,true,affinity,3.2.3.4646,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,1,1,100.0000,1,1,100.0000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
ps2026-16bit.psd,20488,64,64,2,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
ps2026-16bit.psd,20488,64,64,2,true,patchy,879a3a8,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
ps2026-16bit.psd,20488,64,64,2,true,krita,5.3.2.1 (git 0619060),done,true,false,,37.5000,33.8400,62.5000,66.1620,31.158,0.9567,8.7,0,2,100.0000,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
ps2026-16bit.psd,20488,64,64,2,true,gimp,3.2.4,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
ps2026-16bit.psd,20488,64,64,2,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
ps2026-16bit.psd,20488,64,64,2,true,photopea,web (Chrome host),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
ps2026-16bit.psd,20488,64,64,2,true,affinity,3.2.3.4646,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
ps2026-32bit-flat.psd,64588,64,64,1,true,photoshop,27.8.0,done,true,false,no render comparison,,,,,,,,,,,1,1,100.0000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
ps2026-32bit-flat.psd,64588,64,64,1,true,patchy,879a3a8,done,true,false,no render comparison,,,,,,,,,,,1,1,100.0000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
ps2026-32bit-flat.psd,64588,64,64,1,true,krita,5.3.2.1 (git 0619060),failed,false,false,editor failed to open source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ps2026-32bit-flat.psd,64588,64,64,1,true,gimp,3.2.4,done,true,false,no render comparison,,,,,,,,,,,1,1,100.0000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
ps2026-32bit-flat.psd,64588,64,64,1,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,no render comparison,,,,,,,,,,,0,1,0.0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ps2026-32bit-flat.psd,64588,64,64,1,true,photopea,web (Chrome host),done,true,false,no render comparison,,,,,,,,,,,1,1,100.0000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
ps2026-32bit-flat.psd,64588,64,64,1,true,affinity,3.2.3.4646,done,true,false,no render comparison,,,,,,,,,,,1,1,100.0000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
ps2026-32bit.psd,21320,64,64,2,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,2,2,100.0000,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
ps2026-32bit.psd,21320,64,64,2,true,patchy,879a3a8,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.268,0.9999,0.05,2,2,100.0000,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
ps2026-32bit.psd,21320,64,64,2,true,krita,5.3.2.1 (git 0619060),failed,false,false,editor failed to open source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ps2026-32bit.psd,21320,64,64,2,true,gimp,3.2.4,done,true,false,,37.5000,33.7400,62.5000,66.2600,30.948,0.9575,8.63,0,2,33.7400,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
ps2026-32bit.psd,21320,64,64,2,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,37.5000,26.7100,62.5000,73.2910,84.509,0.7087,14.5,0,2,26.7100,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
ps2026-32bit.psd,21320,64,64,2,true,photopea,web (Chrome host),done,true,false,,37.5000,33.7400,62.5000,66.2600,30.948,0.9575,8.63,0,2,100.0000,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
ps2026-32bit.psd,21320,64,64,2,true,affinity,3.2.3.4646,done,true,false,,0.0000,0.0000,100.0000,100.0000,108.041,0.8307,31.47,0,2,100.0000,2,2,100.0000,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2
restaurant-menu-inside.psd,36433227,3579,2551,52,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,44,44,100.0000,52,52,100.0000,23,23,1,1,3,3,8,8,2,2,15,15,4,4,2,2,8,8,0,0,52,52
restaurant-menu-inside.psd,36433227,3579,2551,52,true,patchy,879a3a8,done,true,false,,96.8700,99.9900,3.1340,0.0060,2.155,0.9987,0.52,44,44,100.0000,52,52,100.0000,23,23,1,1,3,3,8,8,2,2,15,15,3,4,2,2,8,8,0,0,52,52
restaurant-menu-inside.psd,36433227,3579,2551,52,true,krita,5.3.2.1 (git 0619060),done,true,false,,41.3300,32.2800,58.6710,67.7170,134.494,0.6029,38.19,1,44,44.0900,46,52,88.4600,21,23,0,1,0,3,8,8,2,2,15,15,4,4,2,2,8,8,0,0,50,50
restaurant-menu-inside.psd,36433227,3579,2551,52,true,gimp,3.2.4,done,true,false,,90.8300,92.8800,9.1720,7.1230,9.907,0.9913,1.13,29,44,92.8800,19,52,36.5400,0,23,0,1,0,3,8,8,0,2,11,15,3,3,0,2,0,5,0,0,34,34
restaurant-menu-inside.psd,36433227,3579,2551,52,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,90.6900,90.8000,9.3100,9.2010,18.63,0.9829,3.1,29,44,90.7900,23,52,44.2300,0,23,0,1,0,3,8,8,0,2,15,15,0,3,0,2,0,8,0,0,51,51
restaurant-menu-inside.psd,36433227,3579,2551,52,true,photopea,web (Chrome host),done,true,false,,92.4400,99.9700,7.5560,0.0280,3.089,0.9978,1.86,44,44,99.7600,52,52,100.0000,23,23,1,1,3,3,8,8,2,2,15,15,4,4,2,2,8,8,0,0,52,52
restaurant-menu-inside.psd,36433227,3579,2551,52,true,affinity,3.2.3.4646,done,true,false,,99.1800,98.0400,0.8150,1.9630,7.495,0.986,0.5,41,44,92.0900,26,52,50.0000,0,23,1,1,0,3,8,8,2,2,15,15,3,4,2,2,8,8,0,0,44,52
snes-box-a3.psd,7721564,3802,3189,101,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,69,69,100.0000,101,101,100.0000,20,20,0,0,0,0,26,26,50,50,5,5,0,0,50,50,8,8,5,5,101,101
snes-box-a3.psd,7721564,3802,3189,101,true,patchy,879a3a8,done,true,false,,98.7100,99.9900,1.2910,0.0070,3.418,0.9996,0.12,68,69,100.0000,101,101,100.0000,20,20,0,0,0,0,26,26,50,50,5,5,0,0,50,50,8,8,5,5,101,101
snes-box-a3.psd,7721564,3802,3189,101,true,krita,5.3.2.1 (git 0619060),done,true,true,resave rejected by Photoshop,96.9200,91.1900,3.0810,8.8150,32.802,0.9266,1.47,43,69,,,,,,,,,,,,,,,,,,,,,,,,,,
snes-box-a3.psd,7721564,3802,3189,101,true,gimp,3.2.4,done,true,false,,98.2800,99.1500,1.7200,0.8540,6.597,0.9947,0.22,65,69,99.1500,19,101,18.8100,0,20,0,0,0,0,17,26,0,50,2,5,0,0,0,36,0,8,2,2,70,71
snes-box-a3.psd,7721564,3802,3189,101,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,94.2300,92.7300,5.7670,7.2670,21.6,0.9674,1.76,35,69,99.1600,26,101,25.7400,0,20,0,0,0,0,26,26,0,50,0,5,0,0,0,50,0,8,0,0,96,96
snes-box-a3.psd,7721564,3802,3189,101,true,photopea,web (Chrome host),done,true,false,,99.0900,99.9900,0.9150,0.0050,2.871,0.9998,0.09,69,69,100.0000,101,101,100.0000,20,20,0,0,0,0,26,26,50,50,5,5,0,0,50,50,8,8,5,5,101,101
snes-box-a3.psd,7721564,3802,3189,101,true,affinity,3.2.3.4646,done,true,false,,98.7100,99.9800,1.2880,0.0180,4.833,0.9994,0.15,69,69,99.5100,73,101,72.2800,0,20,0,0,0,0,26,26,47,50,0,5,0,0,47,50,5,8,0,0,70,96
Template.psd,52882847,10200,13200,31,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,13,13,100.0000,31,31,100.0000,1,1,0,0,0,0,8,8,0,0,22,22,0,0,0,0,8,8,0,0,31,31
Template.psd,52882847,10200,13200,31,true,patchy,879a3a8,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.023,1.0,0.0,13,13,100.0000,31,31,100.0000,1,1,0,0,0,0,8,8,0,0,22,22,0,0,0,0,8,8,0,0,31,31
Template.psd,52882847,10200,13200,31,true,krita,5.3.2.1 (git 0619060),done,true,true,resave rejected by Photoshop,99.6700,99.6000,0.3290,0.3950,11.101,0.9961,0.18,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Template.psd,52882847,10200,13200,31,true,gimp,3.2.4,done,true,false,,99.7900,97.5100,0.2080,2.4870,11.603,0.9805,0.12,13,13,97.5100,23,31,74.1900,0,1,0,0,0,0,8,8,0,0,15,22,0,0,0,0,0,3,0,0,23,23
Template.psd,52882847,10200,13200,31,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,88.5100,86.5100,11.4900,13.4940,72.977,0.9486,8.43,10,13,86.5100,30,31,96.7700,0,1,0,0,0,0,8,8,0,0,22,22,0,0,0,0,0,8,0,0,31,31
Template.psd,52882847,10200,13200,31,true,photopea,web (Chrome host),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.023,1.0,0.0,13,13,100.0000,31,31,100.0000,1,1,0,0,0,0,8,8,0,0,22,22,0,0,0,0,8,8,0,0,31,31
Template.psd,52882847,10200,13200,31,true,affinity,3.2.3.4646,done,true,false,,99.8800,99.6900,0.1180,0.3090,7.559,0.9975,0.1,12,13,99.6900,30,31,96.7700,0,1,0,0,0,0,8,8,0,0,22,22,0,0,0,0,8,8,0,0,23,31
tips.psd,10365772,800,512,48,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,6,6,100.0000,48,48,100.0000,21,21,0,0,0,0,8,8,0,0,19,19,0,0,0,0,33,33,0,0,48,48
tips.psd,10365772,800,512,48,true,patchy,879a3a8,done,true,false,,98.7500,98.8800,1.2470,1.1240,3.139,0.9954,0.14,6,6,100.0000,48,48,100.0000,21,21,0,0,0,0,8,8,0,0,19,19,0,0,0,0,33,33,0,0,48,48
tips.psd,10365772,800,512,48,true,krita,5.3.2.1 (git 0619060),failed,false,false,editor failed to open source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tips.psd,10365772,800,512,48,true,gimp,3.2.4,done,true,false,,20.1800,95.6600,79.8240,4.3370,11.613,0.9585,3.57,5,6,95.8500,27,48,56.2500,0,21,0,0,0,0,8,8,0,0,19,19,0,0,0,0,0,31,0,0,46,46
tips.psd,10365772,800,512,48,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,9.6100,73.1600,90.3880,26.8400,20.134,0.8959,5.33,1,6,73.1700,27,48,56.2500,0,21,0,0,0,0,8,8,0,0,19,19,0,0,0,0,0,33,0,0,44,44
tips.psd,10365772,800,512,48,true,photopea,web (Chrome host),done,true,false,,99.3500,99.9800,0.6470,0.0210,1.766,0.9989,0.26,6,6,97.4000,48,48,100.0000,21,21,0,0,0,0,8,8,0,0,19,19,0,0,0,0,33,33,0,0,48,48
tips.psd,10365772,800,512,48,true,affinity,3.2.3.4646,done,true,false,,76.6900,92.9100,23.3070,7.0940,14.793,0.9526,1.49,5,6,92.4700,27,48,56.2500,0,21,0,0,0,0,8,8,0,0,19,19,0,0,0,0,32,33,0,0,40,48
Title Screen_demo.psd,5220115,640,480,38,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,27,27,100.0000,38,38,100.0000,15,15,0,0,0,0,0,0,0,0,23,23,0,0,0,0,25,25,0,0,38,38
Title Screen_demo.psd,5220115,640,480,38,true,patchy,879a3a8,done,true,false,,90.8600,97.8500,9.1380,2.1550,6.48,0.9886,0.95,27,27,100.0000,38,38,100.0000,15,15,0,0,0,0,0,0,0,0,23,23,0,0,0,0,25,25,0,0,38,38
Title Screen_demo.psd,5220115,640,480,38,true,krita,5.3.2.1 (git 0619060),done,true,true,resave rejected by Photoshop,73.2800,71.9800,26.7170,28.0180,27.006,0.7868,4.48,7,27,,,,,,,,,,,,,,,,,,,,,,,,,,
Title Screen_demo.psd,5220115,640,480,38,true,gimp,3.2.4,done,true,false,,29.6600,57.8900,70.3440,42.1070,29.803,0.7522,6.68,0,27,59.0000,23,38,60.5300,0,15,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,23,0,0,36,36
Title Screen_demo.psd,5220115,640,480,38,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,30.1700,54.2600,69.8300,45.7400,28.609,0.7384,6.86,0,27,54.4800,22,38,57.8900,0,15,0,0,0,0,0,0,0,0,22,23,0,0,0,0,0,25,0,0,37,37
Title Screen_demo.psd,5220115,640,480,38,true,photopea,web (Chrome host),done,true,false,,89.2300,96.3300,10.7720,3.6700,7.223,0.9804,0.78,27,27,100.0000,38,38,100.0000,15,15,0,0,0,0,0,0,0,0,23,23,0,0,0,0,25,25,0,0,38,38
Title Screen_demo.psd,5220115,640,480,38,true,affinity,3.2.3.4646,done,true,false,,82.2800,83.8900,17.7150,16.1050,11.308,0.9484,1.97,24,27,49.2100,22,38,57.8900,0,15,0,0,0,0,0,0,0,0,22,23,0,0,0,0,22,25,0,0,37,37
Title02.psd,3436121,640,480,29,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,25,25,100.0000,29,29,100.0000,6,6,0,0,0,0,0,0,0,0,23,23,7,7,0,0,2,2,8,8,29,29
Title02.psd,3436121,640,480,29,true,patchy,879a3a8,done,true,false,,95.4200,100.0000,4.5750,0.0000,2.568,0.9985,0.22,25,25,100.0000,29,29,100.0000,6,6,0,0,0,0,0,0,0,0,23,23,7,7,0,0,2,2,8,8,29,29
Title02.psd,3436121,640,480,29,true,krita,5.3.2.1 (git 0619060),done,true,false,,92.1200,88.0500,7.8840,11.9510,16.965,0.9241,1.32,21,25,88.0500,22,29,75.8600,0,6,0,0,0,0,0,0,0,0,22,23,7,7,0,0,0,2,0,8,28,28
Title02.psd,3436121,640,480,29,true,gimp,3.2.4,done,true,false,,89.0100,84.4100,10.9880,15.5940,21.899,0.8989,2.0,20,25,46.2500,22,29,75.8600,0,6,0,0,0,0,0,0,0,0,22,23,7,7,0,0,0,2,8,8,28,28
Title02.psd,3436121,640,480,29,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,92.1000,88.0500,7.8980,11.9490,16.966,0.924,1.34,21,25,88.0500,22,29,75.8600,0,6,0,0,0,0,0,0,0,0,22,23,0,7,0,0,0,2,0,8,28,28
Title02.psd,3436121,640,480,29,true,photopea,web (Chrome host),done,true,false,,92.4000,88.2900,7.6030,11.7120,17.699,0.9227,1.34,24,25,88.2900,22,29,75.8600,0,6,0,0,0,0,0,0,0,0,22,23,7,7,0,0,0,2,8,8,28,28
Title02.psd,3436121,640,480,29,true,affinity,3.2.3.4646,failed,false,false,editor failed to open source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm-main-mockup.psd,248868,800,600,3,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,3,3,100.0000,3,3,100.0000,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,3
tlm-main-mockup.psd,248868,800,600,3,true,patchy,879a3a8,done,true,false,,97.3600,99.8300,2.6400,0.1730,2.41,0.9982,0.12,3,3,100.0000,3,3,100.0000,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,3
tlm-main-mockup.psd,248868,800,600,3,true,krita,5.3.2.1 (git 0619060),done,true,true,resave rejected by Photoshop,90.5400,86.0500,9.4550,13.9490,36.888,0.8885,2.85,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm-main-mockup.psd,248868,800,600,3,true,gimp,3.2.4,done,true,false,,92.5600,92.0700,7.4400,7.9350,21.606,0.9272,1.72,2,3,92.0700,1,3,33.3300,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,3
tlm-main-mockup.psd,248868,800,600,3,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,92.6700,91.9900,7.3280,8.0080,34.264,0.9123,2.53,2,3,91.9900,1,3,33.3300,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,3
tlm-main-mockup.psd,248868,800,600,3,true,photopea,web (Chrome host),done,true,false,,97.9700,99.7400,2.0250,0.2600,2.219,0.9982,0.11,3,3,100.0000,3,3,100.0000,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,3
tlm-main-mockup.psd,248868,800,600,3,true,affinity,3.2.3.4646,done,true,false,,95.9500,98.7800,4.0510,1.2230,3.845,0.995,0.22,3,3,98.7800,1,3,33.3300,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,3
vectors_overlay_stroke.psd,9450596,1200,1799,4,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,4,4,100.0000,4,4,100.0000,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,1,1,0,0,4,4
vectors_overlay_stroke.psd,9450596,1200,1799,4,true,patchy,879a3a8,done,true,false,,99.3100,99.9700,0.6910,0.0280,1.733,0.9994,0.06,4,4,100.0000,4,4,100.0000,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,1,1,0,0,4,4
vectors_overlay_stroke.psd,9450596,1200,1799,4,true,krita,5.3.2.1 (git 0619060),failed,false,false,editor failed to open source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
